Country, ,County,YEAR,Month,Date-1,Season,SeasonNum,Duration_H,Inj,Death,Damage,Category1_wzero,Class,PRCP,TMAX,TMIN,TAVG,Category,County-1,Year,Month-1,PR1,PR2,PR3,PR4,PR5,PR6,PR7,PR8,PR9,PR10,PR11,PR12,PR13,PR14,PR15,PR16,TMAX1,TMAX2,TMAX3,TMAX4,TMAX5,TMAX6,TMAX7,TMAX8,TMAX9,TMAX10,TMAX11,TMAX12,TMAX13,TMAX14,TMAX15,TMAX16,TMIN1,TMIN2,TMIN3,TMIN4,TMIN5,TMIN6,TMIN7,TMIN8,TMIN9,TMIN10,TMIN11,TMIN12,TMIN13,TMIN14,TMIN15,TMIN16,RunOff1,RunOff2,RunOff3,RunOff4,RunOff5,RunOff6,RunOff7,RunOff8,RunOff9,RunOff10,RunOff11,RunOff12,RunOff13,RunOff14,RunOff15,RunOff16,Wind1,Wind2,Wind3,Wind4,Wind5,Wind6,Wind7,Wind8,Wind9,Wind10,Wind11,Wind12,Wind13,Wind14,Wind15,Wind16
United States of America,TEXAS,Gonzales,2016,6,6/2/2016,Summer,2,1,0,0,0,0,DS0,34.43333,31.33333,19.4,25.36667,1,Gonzales,2016,6,34.067,77.189,72.592,112.289,113.281,153.763,57.532,160.298,74.626,110.78,15.315,13.174,153.115,115.039,47.14,29.424,35.38,35.781,35.428,34.788,35.953,34.751,34.843,32.075,32.512,33.222,36.406,34.911,33.505,34.195,36.554,35.603,23.286,23.357,22.78,22.68,21.915,22.597,22.441,21.267,20.994,22.114,22.452,23.927,22.139,22.557,22.427,23.228,2.983,5.719,4.654,7.672,10.658,11.435,5.909,11.846,5.7,14.262,2.492,4.935,9.404,9.501,2.918,2.748,4.353,4.173,5.274,5.274,4.507,4.432,4.146,5.701,4.853,4.853,4.89,4.672,4.617,5.701,4.446,4.587
United States of America,TEXAS,Gonzales,2017,8,8/27/2017,Summer,2,5.716666667,0,0,0,0,DS0,181.6,26.1,24.06667,25.08333,1,Gonzales,2017,8,29.827,3.831,15.765,23.987,162.299,23.743,30.021,178.193,283.621,190.569,11.959,101.973,117.801,19.368,65.924,93.99,39.707,39.124,38.387,38.825,33.864,38.685,37.882,34.627,34.527,31.288,39.119,37.395,35.155,36.25,35.179,35.605,24.239,23.809,23.822,23.648,21.149,24.354,23.928,22.109,22.062,23.324,23.756,24.24,22.34,23.439,21.99,23.34,2.476,1.924,2.17,2.704,9.438,2.396,2.463,17.687,40.695,22.136,2.06,4.842,6.289,2.747,4.437,4.64,3.59,3.761,3.524,3.506,3.761,3.772,4.176,3.59,3.524,4.011,3.884,4.096,4.096,3.417,3.478,4.096
United States of America,TEXAS,Gillespie,1996,10,10/27/1996,Fall,3,8,0,0,4889.45811,4,DS4,0,27.8,17.2,22.5,3,Gillespie,1996,10,153.591,23.549,178.16,123.522,0.095,213.714,138.713,245.3,93.901,102.652,100.633,87.649,58.976,70.433,18.666,27.058,25.137,29.309,25.071,25.163,29.261,22.091,24.362,20.841,26.162,27.134,25.994,26.727,26.668,29.665,25.251,25.218,12.169,12.915,11.035,14.37,12.743,10.085,10.451,9.954,11.98,14.134,12.203,11.786,13.952,15.363,10.254,10.562,35.175,4.528,21.395,16.721,1.932,40.561,14.959,69.358,6.387,9.284,12.392,5.532,5.619,5.196,2.866,2.908,3.245,3.138,3.157,3.358,3.533,3.157,2.807,3.533,3.006,3.711,3.454,4.035,3.135,3.089,3.533,3.135
United States of America,TEXAS,Gillespie,1996,10,10/28/1996,Fall,3,3.5,1,0,97789.1622,4,DS4,93.5,25,15.6,20.3,3,Gillespie,1996,10,153.591,23.549,178.16,123.522,0.095,213.714,138.713,245.3,93.901,102.652,100.633,87.649,58.976,70.433,18.666,27.058,25.137,29.309,25.071,25.163,29.261,22.091,24.362,20.841,26.162,27.134,25.994,26.727,26.668,29.665,25.251,25.218,12.169,12.915,11.035,14.37,12.743,10.085,10.451,9.954,11.98,14.134,12.203,11.786,13.952,15.363,10.254,10.562,35.175,4.528,21.395,16.721,1.932,40.561,14.959,69.358,6.387,9.284,12.392,5.532,5.619,5.196,2.866,2.908,3.245,3.138,3.157,3.358,3.533,3.157,2.807,3.533,3.006,3.711,3.454,4.035,3.135,3.089,3.533,3.135
United States of America,TEXAS,Gillespie,1996,12,12/15/1996,Winter,4,1.5,1,0,81490.9685,4,DS4,110.5,21.7,2.2,11.95,3,Gillespie,1996,12,114.286,2.052,20.611,12.394,49.377,21.642,25.166,27.513,5.328,14.749,5.933,6.599,49.758,59.518,59.073,111.57,15.761,19.885,17.131,15.486,18.148,16.442,19.099,14.953,16.987,14.933,17.604,16.644,16.538,12.651,16.717,16.573,2.961,4.534,2.771,1.906,4.892,0.137,5.04,0.37,1.459,-0.265,5.904,-0.316,3.501,-2.589,3.789,4.82,27.625,2.275,3.241,2.905,7.277,10.289,3.584,19.474,2.26,2.808,3.082,2.234,5.418,5.392,7.111,12.751,4.183,3.55,4.183,2.855,3.998,3.73,4.007,3.252,3.721,3.365,3.914,3.914,3.808,4.183,3.721,3.252
United States of America,TEXAS,Gillespie,1997,2,2/20/1997,Winter,4,5.5,0,0,47777.7449,4,DS4,37.6,20.6,15,17.8,3,Gillespie,1997,2,26.488,65.39,45.661,34.1,38.206,68.502,6.04,90.682,44.582,12.739,55.258,11.333,39.084,5.136,74.11,22.424,17.728,18.213,18.407,18.614,23.106,16.765,18.569,14.12,20.356,20.449,14.661,21.316,17.942,23.071,16.7,20.813,2.798,4.805,4.659,5.451,5.246,3.682,3.226,2.109,4.826,3.7,4.701,6.031,4.411,6.065,4.526,5.1,11.93,6.881,5.98,3.199,4.087,8.62,2.378,53.383,4.231,2.767,6.504,2.298,4.372,1.968,9.921,3.664,4.076,4.306,3.661,3.285,3.48,3.634,3.445,3.866,3.48,3.882,3.923,3.689,3.819,3.592,3.982,3.72
United States of America,TEXAS,Gillespie,1997,3,3/11/1997,Spring,1,1.25,0,0,23888.87245,2,DS2,0.5,20,12.8,16.4,2,Gillespie,1997,3,3.801,41.74,76.422,13.056,25.992,97.005,39.89,87.991,69.057,1.022,93.351,47.11,59.509,75.265,43.409,60.197,23.858,25.067,23.021,22.858,21.61,18.921,21.632,17.251,22.647,25.556,19.315,22.858,20.449,24.878,18.511,21.684,7.995,10.862,6.867,8.012,7.678,5.178,6.518,4.388,8.43,6.785,6.252,6.169,6.068,11.235,5.277,8.668,3.892,4.031,9.002,2.615,3.354,16.371,3.971,37.897,6.255,2.278,23.595,3.911,5.316,6.164,5.583,7.283,3.674,3.913,4.062,3.76,3.68,4.116,4.663,4.116,3.811,3.813,3.529,4.749,3.51,3.731,4.062,4.345
United States of America,TEXAS,Gillespie,1997,4,4/3/1997,Spring,1,1.5,0,0,0,0,DS0,14.7,19.4,15.6,17.5,2,Gillespie,1997,4,71.195,74.818,28.89,41.583,29.35,32.435,28.798,38.595,90.176,32.308,47.717,14.05,170.292,67.895,5.771,64.413,24.434,28.786,25.058,26.187,26.728,22.919,26.909,24.405,26.337,27.193,23.869,25.703,24.39,26.768,28.695,24.303,10.111,15.602,10.631,12.732,14.312,9.617,13.708,10.703,14.303,9.512,11.527,12.747,11.545,14.292,12.175,11.867,6.335,5.987,4.789,3.366,3.137,12.51,2.84,18.506,7.59,2.475,8.367,2.2,17.074,5.736,2.878,5.961,3.315,4.295,4.083,3.994,3.826,4.095,3.715,3.679,3.123,4.465,4.095,3.433,4.031,4.208,4.458,3.433
United States of America,TEXAS,Gillespie,1997,4,4/8/1997,Spring,1,1,0,0,0,0,DS0,0.8,23.9,15,19.45,2,Gillespie,1997,4,71.195,74.818,28.89,41.583,29.35,32.435,28.798,38.595,90.176,32.308,47.717,14.05,170.292,67.895,5.771,64.413,24.434,28.786,25.058,26.187,26.728,22.919,26.909,24.405,26.337,27.193,23.869,25.703,24.39,26.768,28.695,24.303,10.111,15.602,10.631,12.732,14.312,9.617,13.708,10.703,14.303,9.512,11.527,12.747,11.545,14.292,12.175,11.867,6.335,5.987,4.789,3.366,3.137,12.51,2.84,18.506,7.59,2.475,8.367,2.2,17.074,5.736,2.878,5.961,3.315,4.295,4.083,3.994,3.826,4.095,3.715,3.679,3.123,4.465,4.095,3.433,4.031,4.208,4.458,3.433
United States of America,TEXAS,Gillespie,1997,4,4/25/1997,Spring,1,5.75,0,0,87592.53232,2,DS2,2.8,18.3,13.9,16.1,2,Gillespie,1997,4,71.195,74.818,28.89,41.583,29.35,32.435,28.798,38.595,90.176,32.308,47.717,14.05,170.292,67.895,5.771,64.413,24.434,28.786,25.058,26.187,26.728,22.919,26.909,24.405,26.337,27.193,23.869,25.703,24.39,26.768,28.695,24.303,10.111,15.602,10.631,12.732,14.312,9.617,13.708,10.703,14.303,9.512,11.527,12.747,11.545,14.292,12.175,11.867,6.335,5.987,4.789,3.366,3.137,12.51,2.84,18.506,7.59,2.475,8.367,2.2,17.074,5.736,2.878,5.961,3.315,4.295,4.083,3.994,3.826,4.095,3.715,3.679,3.123,4.465,4.095,3.433,4.031,4.208,4.458,3.433
United States of America,TEXAS,Gillespie,1997,4,4/26/1997,Spring,1,0.75,0,0,0,0,DS0,83.8,14.4,10,12.2,2,Gillespie,1997,4,71.195,74.818,28.89,41.583,29.35,32.435,28.798,38.595,90.176,32.308,47.717,14.05,170.292,67.895,5.771,64.413,24.434,28.786,25.058,26.187,26.728,22.919,26.909,24.405,26.337,27.193,23.869,25.703,24.39,26.768,28.695,24.303,10.111,15.602,10.631,12.732,14.312,9.617,13.708,10.703,14.303,9.512,11.527,12.747,11.545,14.292,12.175,11.867,6.335,5.987,4.789,3.366,3.137,12.51,2.84,18.506,7.59,2.475,8.367,2.2,17.074,5.736,2.878,5.961,3.315,4.295,4.083,3.994,3.826,4.095,3.715,3.679,3.123,4.465,4.095,3.433,4.031,4.208,4.458,3.433
United States of America,TEXAS,Gillespie,1997,5,5/19/1997,Spring,1,1.5,0,0,47777.7449,2,DS2,0.3,28.9,17.2,23.05,2,Gillespie,1997,5,80.525,123.347,165.243,69.614,140.625,54.446,166.029,82.388,106.584,106.049,79.712,57.862,158.53,127.53,185.71,95.102,28.797,28.663,28.876,28.38,30.209,28.082,29.084,27.334,29.523,29.949,27.451,31.825,27.335,30.515,28.69,28.549,16.491,16.076,17.564,16.756,17.841,14.938,17.261,13.866,17.672,16.827,13.675,17.592,16.034,17.528,17.607,14.171,6.527,14.403,15.881,4.21,7.895,4.958,10.997,5.265,9.136,6.188,7.804,3.67,51.375,7.673,28.309,6.384,3.856,3.224,3.773,3.794,2.584,3.554,3.755,3.281,2.926,3.229,3.92,3.907,2.764,3.065,3.575,2.584
United States of America,TEXAS,Gillespie,1997,6,6/6/1997,Summer,2,3,0,0,15925.91497,1,DS1,0,28.9,20,24.45,1,Gillespie,1997,6,121.802,87.59,25.75,88.798,49.54,15.282,68.912,74.52,75.152,140.16,4.049,65.16,127.349,25.241,85.651,88.127,31.412,32.062,33.902,34.859,31.116,31.986,32.235,31.876,30.59,30.412,35.854,34.344,30.733,33.947,30.432,31.131,19.431,19.371,17.868,21.087,20.161,18.399,19.287,19.379,18.729,18.938,19.717,20.99,18.737,19.891,18.328,18.643,12.874,7.199,3.604,6.733,3.988,2.667,5.751,7.858,7.234,9.724,2.437,4.412,49.592,2.523,6.946,5.626,3.02,3.02,3.268,3.159,3.405,3.103,2.684,3.103,3.084,3.268,2.773,2.658,2.892,2.911,3.268,3.069
United States of America,TEXAS,Gillespie,1997,6,6/21/1997,Summer,2,10.5,0,0,23888.87245,1,DS1,4.8,31.1,18.9,25,1,Gillespie,1997,6,121.802,87.59,25.75,88.798,49.54,15.282,68.912,74.52,75.152,140.16,4.049,65.16,127.349,25.241,85.651,88.127,31.412,32.062,33.902,34.859,31.116,31.986,32.235,31.876,30.59,30.412,35.854,34.344,30.733,33.947,30.432,31.131,19.431,19.371,17.868,21.087,20.161,18.399,19.287,19.379,18.729,18.938,19.717,20.99,18.737,19.891,18.328,18.643,12.874,7.199,3.604,6.733,3.988,2.667,5.751,7.858,7.234,9.724,2.437,4.412,49.592,2.523,6.946,5.626,3.02,3.02,3.268,3.159,3.405,3.103,2.684,3.103,3.084,3.268,2.773,2.658,2.892,2.911,3.268,3.069
United States of America,TEXAS,Gillespie,1997,6,6/22/1997,Summer,2,8,0,0,318518.2993,1,DS1,152.9,29.4,16.1,22.75,1,Gillespie,1997,6,121.802,87.59,25.75,88.798,49.54,15.282,68.912,74.52,75.152,140.16,4.049,65.16,127.349,25.241,85.651,88.127,31.412,32.062,33.902,34.859,31.116,31.986,32.235,31.876,30.59,30.412,35.854,34.344,30.733,33.947,30.432,31.131,19.431,19.371,17.868,21.087,20.161,18.399,19.287,19.379,18.729,18.938,19.717,20.99,18.737,19.891,18.328,18.643,12.874,7.199,3.604,6.733,3.988,2.667,5.751,7.858,7.234,9.724,2.437,4.412,49.592,2.523,6.946,5.626,3.02,3.02,3.268,3.159,3.405,3.103,2.684,3.103,3.084,3.268,2.773,2.658,2.892,2.911,3.268,3.069
United States of America,TEXAS,Gillespie,1999,3,3/18/1999,Spring,1,3,0,0,7673.35918,2,DS2,0.5,21.7,15,18.35,2,Gillespie,1999,3,92.972,101.601,62.121,48.193,1.022,28.589,85.157,31.65,112.094,22.08,45.562,6.782,15.203,89.811,24.716,11.375,20.891,23.523,20.479,21.722,24.611,21.951,17.759,22.127,21.441,24.19,20.799,21.485,25.393,23.24,23.849,21.553,6.357,11.235,6.983,7.983,7.218,6.189,4.296,6.54,8.129,8.21,7.088,7.5,11.291,10.861,9.656,7.071,8.984,27.257,5.958,5.758,2.676,3.514,11.331,2.819,11.251,2.844,4.444,3.096,2.811,7.855,3.997,23.803,4.062,3.922,3.542,4.264,4.125,4.1,3.973,3.811,4.1,3.633,3.51,3.332,4.525,3.608,3.973,4.525
United States of America,TEXAS,Gillespie,1999,6,6/20/1999,Summer,2,5,0,0,30693.43672,1,DS1,25.9,32.2,21.1,26.65,1,Gillespie,1999,6,110.717,21.833,188.701,42.525,34.487,100.509,79.402,197.82,235.549,67.584,105.747,119.999,97.784,65.027,38.177,71.536,32.766,34.562,30.395,32.916,31.644,30.715,32.467,30.307,29.887,32.67,31.667,31.004,34.646,31.107,31.686,32.165,20.319,20.746,19.685,20.121,19.285,19.437,19.298,17.567,17.881,20.117,20.071,19.406,20.924,19.091,19.124,20.019,11.023,2.818,103.499,4.183,2.829,7.828,5.843,19.194,32.112,4.484,10.549,7.174,7.681,5.758,3.254,5.396,3.103,3.824,4.162,3.405,3.292,2.684,3.521,2.887,2.911,3.465,2.911,3.553,2.637,2.911,2.637,2.783
United States of America,TEXAS,Gillespie,2000,11,11/3/2000,Fall,3,2,0,0,7423.43561,4,DS4,39.4,21.1,16.1,18.6,3,Gillespie,2000,11,14.23,96.245,74.316,150.209,104.14,25.256,66.363,27.433,85.949,44.449,36.457,0.827,72.913,103.076,92.279,26.771,19.739,18.157,18.911,19.192,19.841,21.067,18.171,20.105,19.834,22.635,23.027,18.765,18.551,18.64,19.727,19.497,5.585,6.437,5.137,6.421,7.137,9.209,4.447,5.698,8.474,8.181,10.365,9.777,5.705,4.986,5.861,5.219,2.741,12.1,9.808,21.636,38.44,4.215,8.758,3.951,10.49,3.604,4.36,2.804,8.305,9.097,8.263,3.394,3.998,3.548,3.029,3.506,3.029,3.531,3.029,2.913,3.258,3.736,3.25,3.769,2.732,3.421,3.258,3.531
United States of America,TEXAS,Gillespie,2000,11,11/2/2000,Fall,3,2,1,1,14846.87122,5,DS5,57.2,23.3,15,19.15,3,Gillespie,2000,11,14.23,96.245,74.316,150.209,104.14,25.256,66.363,27.433,85.949,44.449,36.457,0.827,72.913,103.076,92.279,26.771,19.739,18.157,18.911,19.192,19.841,21.067,18.171,20.105,19.834,22.635,23.027,18.765,18.551,18.64,19.727,19.497,5.585,6.437,5.137,6.421,7.137,9.209,4.447,5.698,8.474,8.181,10.365,9.777,5.705,4.986,5.861,5.219,2.741,12.1,9.808,21.636,38.44,4.215,8.758,3.951,10.49,3.604,4.36,2.804,8.305,9.097,8.263,3.394,3.998,3.548,3.029,3.506,3.029,3.531,3.029,2.913,3.258,3.736,3.25,3.769,2.732,3.421,3.258,3.531
United States of America,TEXAS,Gillespie,2000,11,11/5/2000,Fall,3,2,1,1,14846.87122,5,DS5,7.9,17.8,9.4,13.6,3,Gillespie,2000,11,14.23,96.245,74.316,150.209,104.14,25.256,66.363,27.433,85.949,44.449,36.457,0.827,72.913,103.076,92.279,26.771,19.739,18.157,18.911,19.192,19.841,21.067,18.171,20.105,19.834,22.635,23.027,18.765,18.551,18.64,19.727,19.497,5.585,6.437,5.137,6.421,7.137,9.209,4.447,5.698,8.474,8.181,10.365,9.777,5.705,4.986,5.861,5.219,2.741,12.1,9.808,21.636,38.44,4.215,8.758,3.951,10.49,3.604,4.36,2.804,8.305,9.097,8.263,3.394,3.998,3.548,3.029,3.506,3.029,3.531,3.029,2.913,3.258,3.736,3.25,3.769,2.732,3.421,3.258,3.531
United States of America,TEXAS,Gillespie,2001,3,3/27/2001,Spring,1,2,0,0,36100.36479,2,DS2,16.3,12.2,6.1,9.15,2,Gillespie,2001,3,50.912,100.093,76.568,49.313,96.351,57.218,79.094,34.995,8.679,62.486,140.84,9.938,93.712,6.942,49.341,79.839,19.58,23.684,21.621,21.505,18.595,21.427,21,21.894,24.18,22.8,22.567,22.169,21.41,21.671,18.734,24.825,5.928,10.716,9.378,6.012,6.68,6.822,5.05,8.405,7.448,8.056,9.832,8.675,8.367,6.356,6.314,10.602,5.976,8.252,7.457,31.44,126.648,4.7,7.762,2.93,11.193,7.681,30.62,2.775,11.621,3.023,4.337,6.725,3.68,4.059,4.116,3.407,3.332,4.065,3.633,3.942,3.68,3.392,4.065,4.007,3.392,3.506,3.942,3.407
United States of America,TEXAS,Gillespie,2001,8,8/31/2001,Summer,2,1.5,0,0,115521.1673,1,DS1,49.3,30.6,22.2,26.4,1,Gillespie,2001,8,115.79,20.585,30.557,37.072,20.295,52.159,36.893,75.063,266.226,186.737,18.178,23.09,41.05,67.925,299.714,85.67,33.425,35.113,35.927,35.473,35.861,33.27,36.86,34.172,32.891,31.886,36.562,36.373,34.552,34.264,33.94,35.069,19.858,20.61,21.836,21.085,20.789,19.385,20.724,20.303,20.298,20.377,21.963,22.075,19.775,20.441,20.819,20.565,8.165,2.864,2.656,3.476,2.929,5.181,3.284,5.009,48.694,21.096,2.603,2.622,4.043,4.716,77.639,7.552,2.746,3.269,2.272,2.432,3.084,3.095,2.312,2.779,2.684,2.31,2.779,2.432,2.661,2.747,2.6,2.661
United States of America,TEXAS,Gillespie,2001,11,11/15/2001,Fall,3,1.25,0,0,0,0,DS0,2.3,20,16.1,18.05,3,Gillespie,2001,11,71.044,98.849,26.565,8.309,44.14,8.561,16.011,54.468,75.171,68.135,0.121,123.239,36.584,40.56,52.085,30.976,19.788,18.026,21.172,21.253,19.329,19.866,20.94,18.278,19.765,18.397,25.267,19.447,18.011,19.766,19.898,20.594,6.975,7.194,7.443,6.412,5.681,4.848,6.733,5.169,7.511,6.327,8.537,4.009,4.955,4.638,6.886,6.222,25.007,11.157,3.282,2.387,5.904,2.641,3.042,5.934,6.866,15.32,1.886,14.803,4.911,3.273,6.537,3.517,3.425,3.371,3.411,3.526,3.933,3.743,3.458,3.235,3.736,3.548,3.565,3.531,2.732,4.113,3.664,3.373
United States of America,TEXAS,Gillespie,2001,11,11/15/2001,Fall,3,10.25,5,0,115521.1673,4,DS4,2.3,20,16.1,18.05,3,Gillespie,2001,11,71.044,98.849,26.565,8.309,44.14,8.561,16.011,54.468,75.171,68.135,0.121,123.239,36.584,40.56,52.085,30.976,19.788,18.026,21.172,21.253,19.329,19.866,20.94,18.278,19.765,18.397,25.267,19.447,18.011,19.766,19.898,20.594,6.975,7.194,7.443,6.412,5.681,4.848,6.733,5.169,7.511,6.327,8.537,4.009,4.955,4.638,6.886,6.222,25.007,11.157,3.282,2.387,5.904,2.641,3.042,5.934,6.866,15.32,1.886,14.803,4.911,3.273,6.537,3.517,3.425,3.371,3.411,3.526,3.933,3.743,3.458,3.235,3.736,3.548,3.565,3.531,2.732,4.113,3.664,3.373
United States of America,TEXAS,Gillespie,2002,6,6/30/2002,Summer,2,8,0,0,14213.34785,1,DS1,66.5,22.8,20.6,21.7,1,Gillespie,2002,6,47.418,120.494,172.761,73.007,64.728,86.977,119.26,139.189,51.524,188.682,35.076,178.725,61.133,145.845,53.818,36.443,32.7,30.724,31.236,32.153,32.305,32.654,30.847,30.727,31.437,31.487,33.097,30.652,34.43,31.14,33.287,34.429,18.913,19.537,20.404,20.637,19.489,19.526,19.701,17.751,19.396,20.051,18.597,18.405,20.847,18.693,20.658,20.037,3.471,9.65,14.26,9.305,4.599,4.888,24.539,17.644,4.644,21.901,3.587,22.267,3.969,17.015,4.214,2.957,2.942,3.027,2.422,2.892,2.783,3.553,3.381,3.381,3.001,2.911,2.887,3.004,3.465,2.942,3.521,3.159
United States of America,TEXAS,Gillespie,2002,7,7/14/2002,Summer,2,3,0,0,0,0,DS0,4.1,34.4,20.6,27.5,1,Gillespie,2002,7,27.174,55.723,19.369,0.186,67.134,70.971,128.005,118.698,71.128,35.497,16.572,70.024,21.701,152.078,16.117,56.038,35.425,33.126,34.124,36.541,34.856,33.751,31.763,32.281,32.584,34.391,37.459,31.971,38.83,31.936,36.304,34.296,20.661,20.426,20.877,21.463,20.809,20.086,19.409,19.579,19.438,21.225,22.036,19.747,22.07,19.439,21.017,21.096,3.353,5.031,2.813,1.989,4.812,5.795,44.808,8.363,5.063,4.085,2.366,12.329,2.497,14.106,2.15,4.43,4.025,3.093,2.804,2.89,2.443,3.617,3.171,3.168,3.452,3.026,3.154,2.9,3.203,2.913,2.804,3.093
United States of America,TEXAS,Gillespie,2002,7,7/3/2002,Summer,2,11.5,0,0,0,0,DS0,122.2,26.7,20.6,23.65,1,Gillespie,2002,7,27.174,55.723,19.369,0.186,67.134,70.971,128.005,118.698,71.128,35.497,16.572,70.024,21.701,152.078,16.117,56.038,35.425,33.126,34.124,36.541,34.856,33.751,31.763,32.281,32.584,34.391,37.459,31.971,38.83,31.936,36.304,34.296,20.661,20.426,20.877,21.463,20.809,20.086,19.409,19.579,19.438,21.225,22.036,19.747,22.07,19.439,21.017,21.096,3.353,5.031,2.813,1.989,4.812,5.795,44.808,8.363,5.063,4.085,2.366,12.329,2.497,14.106,2.15,4.43,4.025,3.093,2.804,2.89,2.443,3.617,3.171,3.168,3.452,3.026,3.154,2.9,3.203,2.913,2.804,3.093
United States of America,TEXAS,Gillespie,2002,7,7/3/2002,Summer,2,4.5,0,0,0,0,DS0,122.2,26.7,20.6,23.65,1,Gillespie,2002,7,27.174,55.723,19.369,0.186,67.134,70.971,128.005,118.698,71.128,35.497,16.572,70.024,21.701,152.078,16.117,56.038,35.425,33.126,34.124,36.541,34.856,33.751,31.763,32.281,32.584,34.391,37.459,31.971,38.83,31.936,36.304,34.296,20.661,20.426,20.877,21.463,20.809,20.086,19.409,19.579,19.438,21.225,22.036,19.747,22.07,19.439,21.017,21.096,3.353,5.031,2.813,1.989,4.812,5.795,44.808,8.363,5.063,4.085,2.366,12.329,2.497,14.106,2.15,4.43,4.025,3.093,2.804,2.89,2.443,3.617,3.171,3.168,3.452,3.026,3.154,2.9,3.203,2.913,2.804,3.093
United States of America,TEXAS,Gillespie,2002,7,7/2/2002,Summer,2,91.63333333,0,0,0,0,DS0,21.8,25,20,22.5,1,Gillespie,2002,7,27.174,55.723,19.369,0.186,67.134,70.971,128.005,118.698,71.128,35.497,16.572,70.024,21.701,152.078,16.117,56.038,35.425,33.126,34.124,36.541,34.856,33.751,31.763,32.281,32.584,34.391,37.459,31.971,38.83,31.936,36.304,34.296,20.661,20.426,20.877,21.463,20.809,20.086,19.409,19.579,19.438,21.225,22.036,19.747,22.07,19.439,21.017,21.096,3.353,5.031,2.813,1.989,4.812,5.795,44.808,8.363,5.063,4.085,2.366,12.329,2.497,14.106,2.15,4.43,4.025,3.093,2.804,2.89,2.443,3.617,3.171,3.168,3.452,3.026,3.154,2.9,3.203,2.913,2.804,3.093
United States of America,TEXAS,Gillespie,2002,7,7/1/2002,Summer,2,14.5,0,0,0,0,DS0,69.6,22.2,20,21.1,1,Gillespie,2002,7,27.174,55.723,19.369,0.186,67.134,70.971,128.005,118.698,71.128,35.497,16.572,70.024,21.701,152.078,16.117,56.038,35.425,33.126,34.124,36.541,34.856,33.751,31.763,32.281,32.584,34.391,37.459,31.971,38.83,31.936,36.304,34.296,20.661,20.426,20.877,21.463,20.809,20.086,19.409,19.579,19.438,21.225,22.036,19.747,22.07,19.439,21.017,21.096,3.353,5.031,2.813,1.989,4.812,5.795,44.808,8.363,5.063,4.085,2.366,12.329,2.497,14.106,2.15,4.43,4.025,3.093,2.804,2.89,2.443,3.617,3.171,3.168,3.452,3.026,3.154,2.9,3.203,2.913,2.804,3.093
United States of America,TEXAS,Gillespie,2002,9,9/7/2002,Fall,3,1,0,0,0,0,DS0,34,27.8,17.2,22.5,3,Gillespie,2002,9,94.074,100.523,114.378,102.465,73.666,100.255,112.633,32.792,30.95,86.224,34.702,100.842,69.902,109.381,94.817,171.17,31.411,32.506,31.053,30.395,31.214,30.665,28.986,30.811,31.23,31.305,34.028,29.981,31.232,31.561,31.979,30.608,18.807,19.65,19.179,17.591,17.807,16.311,16.918,15.582,15.988,18.355,19.666,18.232,18.74,18.464,20.337,17.833,9.277,6.837,12.673,7.504,5.96,9.42,62.455,4.324,3.401,9.328,2.885,7.399,4.603,13.536,6.725,38.428,2.354,2.365,3.659,2.289,1.917,2.289,2.991,2.812,2.212,2.941,3.03,2.812,2.139,2.735,2.79,2.838
United States of America,TEXAS,Gillespie,2002,10,10/7/2002,Fall,3,1,0,0,14213.34785,4,DS4,61.5,29.4,20,24.7,3,Gillespie,2002,10,14.832,54.933,196.464,47.419,12.794,82.578,41.435,60.627,70.293,131.298,34.453,84.551,104.6,74.504,219.952,71.389,28.941,24.951,26.075,26.188,28.056,25.782,24.642,26.731,26.348,23.134,29.833,25.765,26.236,25.431,25.198,25.731,14.808,7.255,14.033,12.135,12.806,13.081,7.221,12.343,13.614,12.354,13.15,12.61,13.585,12.243,12.504,10.93,2.698,4.203,26.094,4.738,2.448,6.917,8.243,5.694,5.391,14.683,3.079,9.733,7.992,8.048,38.4,7.152,2.927,3.157,3.089,2.886,4.035,2.807,2.807,3.404,2.838,3.711,3.358,4.049,4.035,3.533,3.358,3.357
United States of America,TEXAS,Gillespie,2002,10,10/24/2002,Fall,3,2,0,0,0,0,DS0,16.3,22.2,16.7,19.45,3,Gillespie,2002,10,14.832,54.933,196.464,47.419,12.794,82.578,41.435,60.627,70.293,131.298,34.453,84.551,104.6,74.504,219.952,71.389,28.941,24.951,26.075,26.188,28.056,25.782,24.642,26.731,26.348,23.134,29.833,25.765,26.236,25.431,25.198,25.731,14.808,7.255,14.033,12.135,12.806,13.081,7.221,12.343,13.614,12.354,13.15,12.61,13.585,12.243,12.504,10.93,2.698,4.203,26.094,4.738,2.448,6.917,8.243,5.694,5.391,14.683,3.079,9.733,7.992,8.048,38.4,7.152,2.927,3.157,3.089,2.886,4.035,2.807,2.807,3.404,2.838,3.711,3.358,4.049,4.035,3.533,3.358,3.357
